Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
 [167] __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::new_allocator(__gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > > const&) [77] std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [218] std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&)
 [195] __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::new_allocator() [78] std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [219] std::vector<int, std::allocator<int> >::_S_check_init_len(unsigned long, std::allocator<int> const&)
 [157] __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::~new_allocator() [79] std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [220] std::vector<int, std::allocator<int> >::_M_fill_initialize(unsigned long, int const&)
 [230] __gnu_cxx::new_allocator<bool>::new_allocator() [80] std::_Vector_base<int, std::allocator<int> >::_M_create_storage(unsigned long) [221] std::vector<int, std::allocator<int> >::vector(unsigned long, int const&, std::allocator<int> const&)
 [231] __gnu_cxx::new_allocator<bool>::~new_allocator() [81] std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data() [14] std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&)
  [71] __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned long) [60] std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [84] std::vector<int, std::allocator<int> >::~vector()
 [107] void __gnu_cxx::new_allocator<int>::destroy<int>(int*) [82] std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [13] std::vector<int, std::allocator<int> >::operator[](unsigned long)
  [72] __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [83] std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [183] std::__cxx11::_List_base<int, std::allocator<int> >::_List_impl::_List_impl()
 [108] void __gnu_cxx::new_allocator<int>::construct<int, int const&>(int*, int const&) [7] std::_Bit_iterator::_Bit_iterator(unsigned long*, unsigned int) [184] std::__cxx11::_List_base<int, std::allocator<int> >::_List_impl::~_List_impl()
 [179] __gnu_cxx::new_allocator<int>::new_allocator() [26] std::_Bit_iterator::_Bit_iterator() [127] std::__cxx11::_List_base<int, std::allocator<int> >::_M_get_node()
  [58] __gnu_cxx::new_allocator<int>::new_allocator(__gnu_cxx::new_allocator<int> const&) [249] std::_Bit_iterator::operator+=(long) [128] std::__cxx11::_List_base<int, std::allocator<int> >::_M_inc_size(unsigned long)
  [56] __gnu_cxx::new_allocator<int>::~new_allocator() [250] std::_Bvector_base<std::allocator<bool> >::_M_allocate(unsigned long) [129] std::__cxx11::_List_base<int, std::allocator<int> >::_M_put_node(std::_List_node<int>*)
 [232] __gnu_cxx::new_allocator<unsigned long>::deallocate(unsigned long*, unsigned long) [28] std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_Bvector_impl(std::allocator<unsigned long> const&) [94] std::__cxx11::_List_base<int, std::allocator<int> >::_M_get_Node_allocator()
 [233] __gnu_cxx::new_allocator<unsigned long>::allocate(unsigned long, void const*) [251] std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::~_Bvector_impl() [185] std::__cxx11::_List_base<int, std::allocator<int> >::_M_clear()
 [234] __gnu_cxx::new_allocator<unsigned long>::new_allocator(__gnu_cxx::new_allocator<unsigned long> const&) [39] std::_Bvector_base<std::allocator<bool> >::_M_deallocate() [186] std::__cxx11::_List_base<int, std::allocator<int> >::_List_base()
 [235] __gnu_cxx::new_allocator<unsigned long>::new_allocator() [40] std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_M_reset() [187] std::__cxx11::_List_base<int, std::allocator<int> >::~_List_base()
 [196] __gnu_cxx::new_allocator<unsigned long>::~new_allocator() [29] std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_Bvector_impl_data() [130] std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int const&>(int const&)
  [89] __gnu_cxx::__alloc_traits<std::allocator<int>, int>::_S_select_on_copy(std::allocator<int> const&) [209] std::_Bvector_base<std::allocator<bool> >::_S_nword(unsigned long) [98] std::__cxx11::list<int, std::allocator<int> >::end()
  [67] __gnu_cxx::__aligned_membuf<int>::_M_ptr() [30] std::_Bvector_base<std::allocator<bool> >::_Bvector_base(std::allocator<bool> const&) [188] std::__cxx11::list<int, std::allocator<int> >::begin()
  [68] __gnu_cxx::__aligned_membuf<int>::_M_addr() [41] std::_Bvector_base<std::allocator<bool> >::~_Bvector_base() [131] void std::__cxx11::list<int, std::allocator<int> >::_M_insert<int const&>(std::_List_iterator<int>, int const&)
  [61] __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator(int const* const&) [10] std::_Bit_reference::_Bit_reference(unsigned long*, unsigned long) [132] std::__cxx11::list<int, std::allocator<int> >::push_back(int const&)
 [161] __gnu_cxx::new_allocator<int*>::max_size() const [32] std::_Bit_reference::operator=(bool) [189] std::__cxx11::list<int, std::allocator<int> >::list()
 [109] __gnu_cxx::new_allocator<std::_List_node<int> >::max_size() const [97] std::_List_iterator<int>::_List_iterator(std::__detail::_List_node_base*) [35] std::__cxx11::list<int, std::allocator<int> >::~list()
 [168] __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::max_size() const [112] std::_List_iterator<int>::operator++() [190] std::__detail::_List_node_header::_M_init()
  [70] __gnu_cxx::new_allocator<int>::max_size() const [136] std::_Deque_iterator<int, int&, int*>::_M_set_node(int**) [191] std::__detail::_List_node_header::_List_node_header()
 [236] __gnu_cxx::new_allocator<unsigned long>::max_size() const [135] std::_Deque_iterator<int, int&, int*>::_S_buffer_size() [15] void std::_Construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > const&>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > const&)
  [62] __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::base() const [34] std::_Deque_iterator<int, int&, int*>::_Deque_iterator(std::_Deque_iterator<int, int&, int*> const&) [222] __gnu_cxx::__enable_if<std::__is_scalar<int>::__value, int*>::__type std::__fill_n_a<int*, unsigned long, int>(int*, unsigned long, int const&)
 [137] std::_Deque_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [210] std::_Deque_iterator<int, int&, int*>::_Deque_iterator() [133] std::allocator<std::_List_node<int> >* std::__addressof<std::allocator<std::_List_node<int> > >(std::allocator<std::_List_node<int> >&)
 [153] std::_Deque_base<int, std::allocator<int> >::_M_get_map_allocator() const [113] std::_Deque_iterator<int, int&, int*>::operator--() [63] std::vector<int, std::allocator<int> >* std::__addressof<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >&)
  [90] std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [114] std::__allocated_ptr<std::allocator<std::_List_node<int> > >::__allocated_ptr(std::allocator<std::_List_node<int> >&, std::_List_node<int>*) [192] unsigned long* std::__addressof<unsigned long>(unsigned long&)
   [6] std::_Bit_iterator::operator*() const [115] std::__allocated_ptr<std::allocator<std::_List_node<int> > >::~__allocated_ptr() [64] __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > std::__miter_base<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >)
 [237] std::_Bit_iterator::operator+(long) const [116] std::__allocated_ptr<std::allocator<std::_List_node<int> > >::operator=(decltype(nullptr)) [156] int** std::__miter_base<int**>(int**)
 [197] std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_M_end_addr() const [164] std::allocator_traits<std::allocator<int*> >::deallocate(std::allocator<int*>&, int**, unsigned long) [65] int const* std::__niter_base<int const*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >)
  [11] std::_Bit_reference::operator bool() const [165] std::allocator_traits<std::allocator<int*> >::allocate(std::allocator<int*>&, unsigned long) [150] int** std::__niter_base<int**>(int**)
 [110] std::_List_iterator<int>::operator*() const [117] std::allocator_traits<std::allocator<std::_List_node<int> > >::deallocate(std::allocator<std::_List_node<int> >&, std::_List_node<int>*, unsigned long) [85] int* std::__niter_base<int*>(int*)
 [111] std::_Deque_iterator<int, int&, int*>::operator*() const [118] void std::allocator_traits<std::allocator<std::_List_node<int> > >::destroy<int>(std::allocator<std::_List_node<int> >&, int*) [173] int** std::__niter_wrap<int**>(int** const&, int**)
 [143] std::deque<int, std::allocator<int> >::size() const [119] std::allocator_traits<std::allocator<std::_List_node<int> > >::allocate(std::allocator<std::_List_node<int> >&, unsigned long) [86] int* std::__niter_wrap<int*>(int* const&, int*)
 [100] std::deque<int, std::allocator<int> >::empty() const [120] void std::allocator_traits<std::allocator<std::_List_node<int> > >::construct<int, int const&>(std::allocator<std::_List_node<int> >&, int*, int const&) [33] int* std::__copy_move_a<false, int const*, int*>(int const*, int const*, int*)
 [144] std::deque<int, std::allocator<int> >::max_size() const [211] std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::deallocate(std::allocator<std::vector<int, std::allocator<int> > >&, std::vector<int, std::allocator<int> >*, unsigned long) [174] int** std::__copy_move_a<false, int**, int**>(int**, int**, int**)
 [101] std::stack<int, std::deque<int, std::allocator<int> > >::empty() const [212] std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::allocate(std::allocator<std::vector<int, std::allocator<int> > >&, unsigned long) [22] int* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*)
